GeneID	GSM8035914	GSM8035915	GSM8035916	GSM8035917	GSM8035918	GSM8035919	GSM8035920	GSM8035921	GSM8035922	GSM8035923	GSM8035924	GSM8035925	GSM8035926	GSM8035927	GSM8035928	GSM8035929	GSM8035930
81928	1376	1250	1607	915	863	828	580	1266	1436	18	6	211	112	75	52	33	55
105372709	19	7	12	0	6	10	36	15	6	1	0	1	3	2	0	2	3
140893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
105372710	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
140628	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
105372711	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7
105376995	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0
253868	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
128826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372712	27	18	31	44	32	40	4	44	50	7	16	43	33	148	114	26	56
28231	158	100	183	217	163	227	0	58	66	11	21	192	176	86	48	89	73
101928465	6	8	9	12	5	14	0	12	0	3	1	7	6	11	6	7	2
100127888	15	8	22	22	22	23	0	5	4	1	0	32	21	9	5	15	7
4923	60	70	95	6	4	22	0	74	77	0	0	2	1	0	0	0	0
107987285	3	0	3	3	4	2	0	8	0	0	1	0	2	0	4	0	0
100652730	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0
105372716	6	16	9	1	4	7	21	10	14	0	1	5	6	11	7	11	14
55257	1300	1084	1527	916	877	1211	1118	1321	1527	28	54	254	122	295	186	125	198
101409261	8	14	12	21	6	18	29	20	18	0	0	5	2	2	2	0	1
11054	3242	2628	4182	2688	2786	4437	2302	3149	4176	74	51	853	326	473	207	182	195
1299	462	418	672	174	118	175	409	286	351	2	4	8	4	29	23	18	38
10732	497	426	562	252	229	414	322	527	540	4	8	62	31	44	37	16	27
100132911	35	22	35	23	16	30	8	15	16	0	1	2	1	4	4	1	4
105372717	57	54	73	37	47	61	34	83	59	2	2	7	3	6	6	3	5
11083	3075	2447	3706	1393	1529	2190	1377	2445	2714	41	18	431	264	92	90	67	86
109623463	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
54994	2210	1991	2292	1740	1541	2059	2682	3002	3602	50	68	305	201	329	199	157	227
63910	209	131	143	204	201	304	82	143	140	1	0	64	29	7	1	1	5
128408	3	4	4	1	0	3	0	0	1	0	0	0	0	0	0	0	0
63930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100144596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100144597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
768097	1	2	2	1	0	0	0	5	3	0	0	1	0	0	0	0	0
768096	12	3	10	3	0	1	5	20	12	0	0	1	1	0	0	0	0
105372719	2	5	9	0	2	1	0	16	5	0	0	0	0	0	0	0	0
105376996	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54915	5732	4802	6230	4034	4283	5311	3112	4631	5670	89	48	807	442	302	222	237	261
79444	28	26	45	93	128	93	31	30	81	0	0	0	0	0	0	0	0
100423014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128414	72	58	90	16	11	17	139	195	143	0	0	0	0	0	0	0	0
100192386	5	3	5	1	1	2	5	13	13	0	0	0	0	0	0	0	2
55738	1620	1263	2033	1132	1112	1829	1060	1529	1460	12	4	195	123	55	36	27	31
100422945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57642	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1137	3	7	15	0	8	3	0	1	2	0	0	0	0	0	0	0	0
100130587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3785	1275	985	1630	314	241	510	767	594	949	0	0	0	0	0	4	0	0
105372724	4	13	18	1	6	3	9	15	14	0	0	0	0	0	0	0	0
105372721	1	2	1	0	0	0	0	1	7	0	0	0	0	0	0	0	0
105372720	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
1917	204	154	219	44	41	71	94	90	95	0	0	1	0	0	0	0	0
105372725	4	0	1	0	0	2	0	5	18	0	0	0	0	0	0	0	0
102723814	8	3	6	0	0	1	5	24	23	0	0	0	0	0	0	0	1
79144	796	693	945	957	595	1101	2741	2342	2856	0	2	25	11	23	16	2	26
5753	8	6	13	1	6	3	5	20	6	0	0	0	1	0	0	0	0
6725	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79025	20	16	10	7	1	13	0	12	23	0	0	0	0	0	0	0	0
85441	29	18	30	0	7	1	51	33	35	2	1	9	4	3	2	0	0
26205	1099	875	1380	579	585	823	776	1041	1415	23	7	185	104	54	31	24	25
100505771	142	92	123	61	47	66	96	141	151	2	2	9	4	22	17	7	20
50861	2337	2176	2919	686	641	1019	1266	1245	1454	0	0	3	3	0	3	0	1
105372726	15	11	8	9	2	5	32	26	31	0	0	0	0	0	0	0	0
100533107	334	225	355	112	150	313	22	190	148	1	0	43	20	0	1	1	2
51750	346	233	365	122	157	336	19	192	161	1	0	46	20	0	1	1	2
8771	10	7	14	0	3	6	3	8	9	0	0	0	0	0	0	0	0
10139	1302	1208	1773	988	1075	1690	1666	1726	2382	9	30	217	112	138	93	78	140
84619	1205	1171	1639	885	1102	1620	805	1124	1170	42	71	549	222	296	183	157	183
54923	273	216	363	135	161	303	114	224	233	8	11	100	45	47	31	22	28
56731	155	116	159	120	114	148	163	170	174	1	1	16	3	21	6	5	7
140685	578	558	651	449	348	646	421	436	457	2	0	60	21	5	10	3	4
101928604	0	1	0	2	0	2	0	4	4	0	0	0	1	0	0	0	0
100128998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140701	73	76	100	47	36	93	246	170	156	2	0	18	10	2	3	1	5
112268269	60	74	64	46	34	59	116	114	115	2	0	25	12	7	5	6	3
7165	7355	6811	8696	7446	7911	10625	6600	9069	10092	105	113	1585	856	520	271	436	572
80331	2276	2316	2728	2173	2072	2755	997	1989	2008	53	64	465	335	464	334	226	379
100126329	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
100126339	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
100126352	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
100126330	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
103504732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54963	1183	905	1472	547	513	969	934	1174	1340	17	31	213	82	101	91	49	101
100302137	1	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0
693232	9	3	5	0	3	0	5	4	3	0	0	1	0	0	0	1	0
100113386	77	64	124	41	33	79	40	85	105	2	1	17	5	8	3	5	12
57473	525	314	570	150	196	253	246	271	264	1	0	23	19	1	7	3	4
140700	459	413	519	183	216	218	123	326	398	4	7	43	33	11	7	9	17
24148	6762	6174	7889	4126	4567	5739	6590	8896	12136	116	83	1253	609	541	376	314	316
284739	8	5	19	1	0	0	21	11	7	0	0	0	0	0	2	0	0
6919	882	742	1119	409	382	553	1824	1607	2127	6	10	49	25	76	42	23	43
54345	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
10287	5670	5293	6641	7275	6732	10166	3253	4155	4627	414	653	2339	1206	4446	3082	1576	2427
102466741	4	8	10	7	7	6	5	6	5	0	0	2	2	1	1	1	0
4987	342	326	359	407	459	514	198	300	438	20	27	217	112	195	99	66	105
198437	5	6	10	8	4	11	12	8	9	0	0	0	0	1	0	0	0
2832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4661	922	619	1024	204	228	304	1730	1625	2204	0	0	1	1	1	0	2	1
55251	4322	3972	5303	1687	1721	2336	7193	8790	12457	43	22	376	172	132	49	63	63
140849	3	1	7	2	1	4	5	10	10	0	0	1	0	0	3	0	0
105379484	1	0	0	0	1	0	0	0	1	0	0	1	0	2	1	2	1
102723996	232	258	262	434	454	640	231	443	305	0	0	14	4	2	1	1	1
105372832	27	23	35	22	20	57	43	28	48	0	0	1	0	1	0	0	1
105372831	11	5	13	12	12	13	0	25	12	0	0	1	1	1	0	1	3
107987292	153	160	172	68	99	133	158	144	125	0	0	15	5	1	0	1	2
101928576	20	19	23	15	16	45	26	20	22	0	1	4	2	3	1	1	4
102724023	2256	1985	2542	1819	1701	2340	1844	2616	2758	17	25	283	118	124	64	107	153
102724159	1337	1252	1475	1048	1115	1429	469	683	804	13	10	174	70	14	17	15	9
102724200	765	668	938	554	629	933	523	520	621	12	7	129	75	33	22	14	22
105379487	23	14	24	9	13	11	34	57	55	0	0	1	0	0	0	1	0
105379488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379489	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
102724219	221	168	231	96	95	120	191	329	451	1	0	5	3	3	2	3	4
107987309	4	5	5	3	2	2	0	4	4	0	0	1	1	2	1	2	5
102724334	27	11	35	29	27	42	76	63	93	5	37	20	12	155	138	20	60
105379490	5	3	7	5	7	17	14	18	11	0	0	1	1	0	0	0	0
102724354	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
102724370	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
102724398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
107985506	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
102724428	429	324	414	137	100	194	271	449	605	0	0	1	0	1	2	1	1
107987288	0	1	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0
107987289	2	1	0	0	2	2	0	2	1	1	0	1	2	0	0	1	0
102724701	327	268	356	145	162	192	346	590	708	2	1	14	10	4	4	14	11
105379491	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
102724843	354	285	394	148	157	192	359	576	758	1	0	7	8	4	3	5	7
105379493	24	19	36	7	15	15	47	71	50	0	0	1	1	0	1	1	0
107987290	23	18	20	18	21	27	14	32	41	1	1	4	2	3	3	5	2
102724560	302	242	432	307	319	401	556	430	534	1	0	17	4	0	0	1	1
102724594	2404	1857	2805	1535	1392	1943	1955	2048	2511	16	49	184	70	341	303	107	330
106780825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724652	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379497	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
110091777	11	11	17	14	8	12	10	10	21	0	0	0	0	0	0	0	0
102466252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379499	76	48	89	29	32	37	137	177	186	0	0	4	1	0	0	2	2
105379501	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
105379502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379503	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
102724951	299	237	322	131	137	161	293	443	648	1	0	6	5	3	2	5	4
107987308	5	6	10	3	2	5	0	3	7	0	0	0	0	2	1	2	8
102723360	197	164	223	95	89	109	188	295	423	1	0	4	3	1	1	4	4
102723553	499	389	575	402	373	497	336	469	606	3	13	51	27	82	57	23	79
102723451	1	2	4	0	1	3	0	3	1	0	0	0	1	0	0	0	0
105379504	12	6	6	16	6	22	0	39	55	1	0	2	0	3	1	1	2
102723475	36	44	54	92	92	105	130	215	301	4	3	17	11	8	9	10	5
105379505	0	2	0	0	2	0	0	2	1	0	0	1	0	0	0	0	0
102465433	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
109864279	51425	50827	57935	58111	40135	56286	106535	110991	121313	867	4988	6560	4263	76534	51909	5870	37949
100500862	2	3	1	4	1	4	5	3	5	0	0	0	0	0	0	0	0
109864280	1806	1750	2132	2008	1238	1880	4482	3314	3291	22	98	161	94	975	2126	212	1020
109864281	37	22	36	30	16	24	81	56	77	0	0	0	0	12	15	1	7
109864282	49399	48910	55664	55782	38750	54102	101482	107261	117522	845	4884	6394	4167	75502	49717	5653	36906
105379506	4	12	3	3	2	4	3	2	7	0	0	0	0	1	1	0	1
107987293	0	1	2	1	3	0	1	4	7	0	0	0	0	4	4	2	14
102723570	2	1	1	2	1	2	3	5	5	0	0	0	0	1	2	0	2
103504727	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
103504739	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
109910379	53134	53206	60380	59783	42274	58080	112063	117394	127705	889	5138	6700	4388	78724	53530	6043	39138
109910380	1829	1752	2106	1627	1257	1903	4563	3389	3352	21	94	162	91	968	2115	214	1037
109910381	40	19	37	30	18	25	88	55	79	0	0	0	0	13	14	0	7
109910382	51087	51289	58140	57822	40870	55872	106912	113586	123853	867	5039	6533	4295	77693	51379	5825	38080
112268284	5546	4363	6188	5637	3234	6205	7889	7202	7054	43	264	343	197	5161	3864	295	2453
105379508	4	12	4	5	3	3	3	2	7	0	0	0	0	1	0	0	1
102723584	1	1	1	1	1	2	2	6	5	0	0	0	0	1	2	0	2
103504733	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
106631777	53242	52884	60676	60153	42367	58735	111485	113611	125391	871	5144	6675	4353	79326	54088	5993	39274
113218488	2	1	0	2	1	1	1	1	2	0	0	0	0	0	0	0	0
106631781	1707	1635	1974	1574	1200	1818	4440	3363	3338	20	100	165	90	971	2086	213	1049
106632260	40	21	35	29	16	24	78	52	75	0	0	0	0	11	13	0	6
106632264	51319	51092	58571	58279	41018	56604	106497	109846	121569	851	5036	6504	4260	78289	51972	5774	38204
105379507	4	13	8	4	2	4	2	2	6	0	0	0	0	1	1	0	1
107987294	1	0	2	1	2	0	1	7	5	0	0	0	0	5	4	0	13
102723603	3	1	4	4	1	4	4	14	12	0	0	0	0	2	3	3	9
105372730	1	1	4	0	0	1	0	2	0	0	0	0	0	0	0	0	0
103504731	2	3	1	5	2	6	5	4	6	0	0	0	0	0	1	0	0
113218501	1	0	0	2	0	1	0	2	1	0	0	0	0	0	0	0	0
101927615	2	2	3	2	3	1	0	0	3	0	0	0	0	0	0	0	0
100132288	93	79	108	27	21	39	34	165	163	0	0	0	0	0	0	0	0
101930100	13	4	11	1	4	5	0	24	9	0	0	0	0	0	0	0	0
101927345	5	3	4	3	2	2	11	2	4	0	0	0	0	0	0	0	0
105379511	2	1	3	6	2	3	2	7	7	0	0	0	0	0	0	0	0
105379514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372733	20	20	18	6	14	16	23	29	22	0	0	1	2	4	1	0	0
85319	20	13	31	18	7	16	5	18	20	0	0	1	1	1	0	0	1
105378260	18	13	26	18	8	13	7	15	14	0	0	1	1	1	1	0	1
7179	4	1	8	2	2	2	8	10	4	0	0	1	0	1	1	1	1
149992	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
100423018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
317754	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
100423008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268283	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
103504736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54055	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
110091776	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391267	1	0	4	0	2	5	10	3	5	0	1	0	0	0	2	2	0
105377134	48	31	64	20	11	19	63	58	49	0	0	0	0	1	0	4	2
149998	7	5	5	0	3	2	5	15	12	0	0	0	0	0	0	0	0
54033	11	10	8	21	18	24	57	49	14	3	2	10	6	7	8	6	17
150000	2	0	2	0	4	0	0	2	14	0	0	0	0	0	0	0	0
6782	5279	5632	7243	3874	3915	4168	6317	8732	10763	51	15	401	311	146	111	138	118
105369304	15	2	2	1	4	2	0	20	16	0	0	1	0	3	1	0	3
64092	13920	13662	14140	14227	17154	19283	8377	15160	16591	405	554	2724	1574	2704	1798	1760	2976
100874190	19	8	19	6	16	15	1	36	12	0	2	3	4	2	3	4	6
388813	21	20	33	39	49	102	7	142	95	0	1	1	1	0	1	0	3
105372738	39	46	32	70	20	31	21	34	22	0	0	0	0	3	0	0	6
107987295	601	588	787	258	339	351	543	756	470	5	8	41	26	41	10	12	19
8204	10315	10016	11329	5812	6132	7326	6614	10136	11934	98	28	647	515	220	220	191	172
107985483	2	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0
105369292	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927745	0	2	1	0	2	0	0	1	7	0	0	0	0	0	0	0	0
105369302	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
29761	2557	2418	2852	2850	2663	2943	2390	3252	4131	92	33	700	495	226	112	132	106
112268281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388815	705	640	848	194	140	250	1134	1315	1623	0	0	2	5	3	4	3	6
109617014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268282	1	1	1	0	0	1	0	3	8	0	0	0	0	0	0	0	0
407055	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0
406885	0	1	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0
406912	0	4	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0
105372740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100505929	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
100189284	5	2	13	3	7	2	0	1	1	0	0	0	0	1	0	0	0
1525	5890	5481	7110	2006	2052	2208	4831	6450	8821	5	9	50	42	26	37	42	45
10950	462	439	628	331	464	428	681	1149	1219	10	23	50	46	63	53	36	74
110806272	53	42	57	25	34	54	45	94	105	0	3	8	6	5	8	5	11
105372741	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
246312	23	29	39	11	23	27	32	41	47	2	1	5	5	3	5	4	2
54149	1587	1557	2149	963	1151	1279	1702	2298	2634	76	94	338	270	482	346	206	359
140578	19	23	33	7	25	26	13	15	15	0	1	2	1	7	5	2	3
54075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107987296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5651	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0
101927797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100422920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111216285	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	1	0
387486	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
4685	272	231	347	63	59	51	51	344	508	0	0	0	0	1	0	0	1
378828	3	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
101927821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927843	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1
54143	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985508	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102466967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372749	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
105372750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372751	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
339622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
107985516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54072	11	12	25	3	8	11	0	1	0	0	0	0	0	0	0	0	0
105372753	47	40	42	19	11	19	7	11	5	0	0	1	0	0	0	0	0
114614	151	116	205	162	95	177	3	61	33	2	4	23	14	10	7	7	20
406947	26	25	37	25	19	24	0	11	8	0	0	3	4	3	1	1	4
282566	3	16	27	3	1	2	16	23	36	0	0	1	0	1	0	0	0
54148	1876	1904	1998	1271	1525	1655	1230	1940	2321	9	37	199	120	124	76	163	225
58494	986	812	1075	460	293	379	1409	1804	2101	0	0	1	2	0	7	1	2
522	10630	9641	11360	9784	8578	10672	6503	7354	8591	101	477	762	314	3289	2377	566	2686
2551	3205	3171	4089	2385	2539	2972	3295	3905	4831	106	55	725	437	235	146	147	175
105372757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372756	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
351	8055	7164	10819	3696	2392	7286	8709	3306	5079	45	14	398	435	116	93	77	115
100996571	4	1	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0
105372758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985474	8	3	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0
116159	96	64	116	25	20	19	3	74	50	0	0	5	2	1	0	1	1
9510	2	2	8	3	0	10	0	0	0	0	0	2	0	0	0	0	0
105372760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11096	0	0	1	0	0	7	0	25	3	0	0	2	3	0	0	0	1
100616243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268280	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
102724355	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
105372759	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372763	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
54088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284825	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0
101927973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
102724420	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
105372764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29104	660	720	812	297	327	408	619	854	962	2	3	37	17	4	8	6	8
118421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26046	3354	2895	3417	2393	2235	2566	1599	2731	3103	68	16	410	295	135	109	62	79
105372766	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
10069	295	288	357	171	201	249	368	526	745	1	2	44	22	2	3	9	13
10600	2081	1800	2197	1142	1251	1448	1866	2350	2559	29	56	241	131	232	195	113	193
10694	12078	11523	12905	8982	9571	11122	8567	13804	15926	166	167	1591	1035	878	615	715	1017
56911	38	37	21	56	66	100	632	629	568	0	0	0	0	0	0	1	4
105372767	0	1	1	0	0	0	0	2	5	0	0	0	0	0	0	0	0
193629	4	0	0	2	3	0	0	6	7	0	1	1	0	1	0	0	1
105369299	0	0	1	4	0	1	0	4	9	0	0	0	0	2	0	1	1
571	5380	5461	6015	6020	6064	7755	6748	9730	13058	266	73	1358	887	557	457	293	415
100874322	1	0	1	0	1	2	0	4	0	0	0	0	0	0	0	0	0
107985486	0	2	2	0	0	3	0	1	4	0	0	3	2	1	0	0	0
105372770	7	0	4	0	2	3	0	3	0	0	0	0	1	0	1	0	0
54147	3	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0
2897	9	4	22	8	5	13	0	20	9	2	2	2	1	0	1	2	1
105372768	4	2	9	5	1	5	0	8	2	0	1	2	1	0	0	0	0
100379661	11	9	17	3	15	6	1	6	14	0	1	1	1	5	3	1	1
642976	5	3	4	0	2	1	2	5	3	0	0	0	0	0	0	0	0
26285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100422891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100288287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100151643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105372773	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
100288323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337978	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
337977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
